Date,Open,High,Low,Close,Volume
2009-01-02,64.984,65.598,64.941,65.199,324056
2009-01-05,65.025,65.34,64.56,64.924,778678
2009-01-06,64.826,64.826,64.217,64.518,540204
2009-01-07,64.817,64.817,64.318,64.706,601099
2009-01-08,64.706,64.706,64.06,64.606,367198
2009-01-09,64.7,64.941,64.623,64.833,244639
2009-01-12,64.673,64.958,64.44,64.582,482918
2009-01-13,64.606,64.941,64.493,64.924,282973
2009-01-14,64.984,65.165,64.623,65.165,277026
2009-01-15,65.333,65.333,64.765,64.89,381408
2009-01-16,64.706,65.017,64.431,64.984,307692
2009-01-20,64.64,64.722,63.999,64.7,450258
2009-01-21,64.64,64.739,64.149,64.256,421033
2009-01-22,64.326,64.501,63.946,64.398,448820
2009-01-23,64.326,64.326,64.008,64.273,312373
2009-01-26,64.248,64.467,63.933,64.06,319004
2009-01-27,64.069,64.614,64.034,64.449,459313
2009-01-28,64.476,64.56,64.232,64.484,340759
2009-01-29,64.264,64.383,63.818,64.051,484949
2009-01-30,63.844,64.192,63.835,64.084,405236
2009-02-02,63.861,64.383,63.827,64.06,489624
2009-02-03,64.084,64.084,63.24,63.395,470098
2009-02-04,63.266,63.642,63.141,63.509,405815
2009-02-05,63.651,63.793,63.37,63.651,441470
2009-02-06,63.684,63.684,63.353,63.642,413205
2009-02-09,63.917,63.917,63.501,63.66,316879
2009-02-10,63.91,64.06,63.6,64.008,350628
2009-02-11,63.741,64.264,63.709,64.24,300252
2009-02-12,64.209,64.308,63.991,64.077,285953
2009-02-13,63.893,64.008,63.775,63.775,361248
2009-02-17,63.955,64.273,63.946,64.192,364136
2009-02-18,64.157,64.264,63.854,63.938,465357
2009-02-19,63.784,63.87,63.477,63.668,421843
2009-02-20,63.924,63.955,63.758,63.784,503747
2009-02-23,63.793,63.893,63.586,63.893,502545
2009-02-24,63.784,63.991,63.6,63.844,678550
2009-02-25,63.732,63.766,63.436,63.518,664719
2009-02-26,63.402,63.468,63.249,63.402,735216
2009-02-27,63.402,63.486,63.217,63.468,659114
2009-03-02,63.217,63.468,63.141,63.344,912041
2009-03-03,63.193,63.378,63.009,63.126,1073567
2009-03-04,62.954,63.151,62.938,63.12,644692
2009-03-05,63.094,63.459,63.036,63.412,816567
2009-03-06,63.328,63.468,63.141,63.141,829860
2009-03-09,63.249,63.266,62.827,62.912,905925
2009-03-10,62.835,63.134,62.749,62.976,763336
2009-03-11,63.094,63.217,62.938,63.111,655820
2009-03-12,63.224,63.395,63.001,63.249,526511
2009-03-13,63.275,63.385,63.044,63.202,488860
2009-03-16,63.102,63.291,63.009,63.159,507774
2009-03-17,63.275,63.275,62.928,63.019,720775
2009-03-18,63.193,64.64,63.086,64.14,482054
2009-03-19,64.133,64.518,63.938,64.098,451488
2009-03-20,63.938,64.133,63.69,63.809,595579
2009-03-23,63.893,63.946,63.651,63.66,402515
2009-03-24,63.495,63.835,63.412,63.625,571214
2009-03-25,63.69,63.69,63.395,63.412,688658
2009-03-26,63.495,63.741,63.436,63.625,363033
2009-03-27,63.809,63.887,63.66,63.784,494801
2009-03-30,63.879,63.991,63.625,63.91,430297
2009-03-31,63.91,64.06,63.835,63.933,478957
2009-04-01,63.879,63.933,63.69,63.835,626661
2009-04-02,63.861,63.901,63.524,63.709,682190
2009-04-03,63.684,63.775,63.361,63.37,656919
2009-04-06,63.568,63.633,63.412,63.436,649879
2009-04-07,63.6,63.684,63.451,63.56,329234
2009-04-08,63.675,63.861,63.6,63.861,313056
2009-04-09,63.668,63.879,63.552,63.784,594700
2009-04-13,63.835,63.946,63.568,63.887,452522
2009-04-14,63.991,64.092,63.861,64.051,379635
2009-04-15,64.069,64.183,63.893,64.14,767647
2009-04-16,63.887,64.06,63.887,64.018,524686
2009-04-17,63.946,64.026,63.552,63.675,731934
2009-04-20,63.775,64.06,63.775,63.991,297552
2009-04-21,64.043,64.043,63.741,63.87,490064
2009-04-22,63.955,63.991,63.758,63.981,455742
2009-04-23,64.034,64.06,63.766,64.034,449536
2009-04-24,63.917,64.034,63.802,63.999,328102
2009-04-27,63.91,64.14,63.901,64.14,487383
2009-04-28,64.165,64.165,63.784,63.91,518279
2009-04-29,64.008,64.084,63.724,63.818,450220
2009-04-30,63.854,64.018,63.827,63.999,585691
2009-05-01,63.625,63.69,63.524,63.668,496879
2009-05-04,63.668,63.835,63.642,63.716,540118
2009-05-05,63.827,63.887,63.709,63.709,409646
2009-05-06,63.749,64.051,63.749,63.981,661849
2009-05-07,63.87,63.964,63.66,63.758,622506
2009-05-08,63.917,63.964,63.724,63.917,515454
2009-05-11,63.91,64.217,63.854,64.183,403734
2009-05-12,64.14,64.256,64.084,64.157,428225
2009-05-13,64.223,64.39,64.174,64.352,359143
2009-05-14,64.343,64.449,64.24,64.326,476017
2009-05-15,64.291,64.383,64.232,64.308,643741
2009-05-18,64.383,64.423,64.026,64.115,609044
2009-05-19,64.157,64.273,64.026,64.256,435305
2009-05-20,64.352,64.526,64.209,64.449,853683
